0.525337	0.544758	0.653651	0.000000	-0.831439	0.165309	0.530455	0.000000	0.180915	-0.822139	0.539776	0.000000	0.569876	1.417075	-0.304559	1.000000	
-0.801563	0.006265	0.597878	0.000000	-0.596756	-0.070483	-0.799321	0.000000	0.037132	-0.997493	0.060235	0.000000	0.529244	1.702128	0.278762	1.000000	
-0.769314	0.041279	0.637536	0.000000	-0.632067	-0.194428	-0.750126	0.000000	0.092990	-0.980048	0.175668	0.000000	0.550886	1.724034	0.233978	1.000000	
-0.664239	0.333212	0.669146	0.000000	-0.747516	-0.299237	-0.593024	0.000000	0.002631	-0.894107	0.447846	0.000000	0.603813	1.680976	0.115740	1.000000	
-0.605712	0.513009	0.608222	0.000000	-0.781952	-0.242390	-0.574280	0.000000	-0.147184	-0.823449	0.547967	0.000000	0.639505	1.619894	0.087612	1.000000	
-0.647262	0.516897	0.560241	0.000000	-0.725138	-0.190942	-0.661602	0.000000	-0.235006	-0.834481	0.498411	0.000000	0.640093	1.582757	0.133316	1.000000	
-0.731032	0.431254	0.528783	0.000000	-0.626085	-0.115801	-0.771108	0.000000	-0.271310	-0.894768	0.354656	0.000000	0.608346	1.567723	0.207478	1.000000	
-0.827027	0.334615	0.451729	0.000000	-0.473414	0.018782	-0.880640	0.000000	-0.303159	-0.942168	0.142879	0.000000	0.550010	1.531650	0.299948	1.000000	
-0.846872	0.325540	0.420513	0.000000	-0.399160	0.133383	-0.907128	0.000000	-0.351396	-0.936073	0.016984	0.000000	0.529564	1.472319	0.334473	1.000000	
-0.804436	0.380500	0.456182	0.000000	-0.375050	0.270210	-0.886749	0.000000	-0.460673	-0.884424	-0.074661	0.000000	0.545794	1.383298	0.326775	1.000000	
-0.689159	0.431170	0.582368	0.000000	-0.421011	0.415862	-0.806107	0.000000	-0.589754	-0.800719	-0.105068	0.000000	0.584830	1.299637	0.278854	1.000000	
-0.524901	0.449237	0.722956	0.000000	-0.502391	0.522118	-0.689199	0.000000	-0.687082	-0.724968	-0.048368	0.000000	0.633822	1.246137	0.209570	1.000000	
-0.345247	0.471873	0.811259	0.000000	-0.589049	0.563995	-0.578732	0.000000	-0.730634	-0.677676	0.083238	0.000000	0.683818	1.221053	0.134066	1.000000	
-0.252519	0.464145	0.849001	0.000000	-0.692888	0.525712	-0.493491	0.000000	-0.675381	-0.712879	0.188848	0.000000	0.731554	1.245273	0.066791	1.000000	
-0.309668	0.392978	0.865837	0.000000	-0.803557	0.378658	-0.459255	0.000000	-0.508333	-0.837966	0.198522	0.000000	0.746818	1.340120	0.044095	1.000000	
-0.885047	0.460933	0.065057	0.000000	-0.205070	-0.260603	-0.943415	0.000000	-0.417897	-0.848308	0.325169	0.000000	0.298150	1.731390	0.259584	1.000000	
-0.933377	0.358215	0.022115	0.000000	-0.110734	-0.228822	-0.967150	0.000000	-0.341387	-0.905164	0.253244	0.000000	0.278173	1.716539	0.297778	1.000000	
-0.947976	0.308541	-0.078381	0.000000	0.025929	-0.170563	-0.985005	0.000000	-0.317284	-0.935794	0.153690	0.000000	0.215758	1.678406	0.332207	1.000000	
-0.952910	0.266325	-0.145031	0.000000	0.115724	-0.122702	-0.985673	0.000000	-0.280305	-0.956041	0.086104	0.000000	0.165992	1.644795	0.338661	1.000000	
-0.951123	0.273632	-0.143146	0.000000	0.127496	-0.074240	-0.989057	0.000000	-0.281264	-0.958965	0.035724	0.000000	0.147753	1.608073	0.331931	1.000000	
-0.948604	0.299110	-0.103363	0.000000	0.112478	0.013371	-0.993564	0.000000	-0.295803	-0.954125	-0.046327	0.000000	0.148664	1.547000	0.336378	1.000000	
-0.939524	0.337093	-0.060528	0.000000	0.106431	0.119392	-0.987126	0.000000	-0.325526	-0.933871	-0.148048	0.000000	0.148709	1.481686	0.345165	1.000000	
-0.938486	0.345246	0.007078	0.000000	0.080668	0.239118	-0.967634	0.000000	-0.335764	-0.907539	-0.252259	0.000000	0.149202	1.409019	0.351856	1.000000	
-0.926868	0.369252	0.067595	0.000000	0.076663	0.362465	-0.928839	0.000000	-0.367476	-0.855729	-0.364265	0.000000	0.153668	1.342561	0.354461	1.000000	
-0.930936	-0.019800	-0.364644	0.000000	0.360936	-0.201706	-0.910516	0.000000	-0.055523	-0.979246	0.194922	0.000000	0.014918	1.741136	0.240935	1.000000	
-0.935337	0.050049	-0.350200	0.000000	0.334890	-0.193712	-0.922130	0.000000	-0.113990	-0.979781	0.164425	0.000000	0.044361	1.727356	0.254903	1.000000	
-0.937617	0.109283	-0.330049	0.000000	0.315472	-0.131569	-0.939770	0.000000	-0.146125	-0.985265	0.088886	0.000000	0.073136	1.699843	0.286717	1.000000	
-0.941004	0.169237	-0.293037	0.000000	0.279982	-0.096981	-0.955094	0.000000	-0.190057	-0.980792	0.043876	0.000000	0.097142	1.674711	0.306247	1.000000	
-0.942367	0.222962	-0.249464	0.000000	0.239419	-0.071454	-0.968283	0.000000	-0.233715	-0.972205	0.013954	0.000000	0.119691	1.646370	0.317762	1.000000	
-0.966813	0.255310	-0.009463	0.000000	0.077338	0.257162	-0.963269	0.000000	-0.243498	-0.932032	-0.268373	0.000000	0.151442	1.310242	0.308285	1.000000	
-0.951878	0.304652	0.033386	0.000000	0.089136	0.379424	-0.920919	0.000000	-0.293227	-0.873627	-0.388321	0.000000	0.152282	1.262906	0.324065	1.000000	
-0.944485	0.322992	0.060200	0.000000	0.094283	0.441965	-0.892064	0.000000	-0.314735	-0.836865	-0.447882	0.000000	0.149457	1.226124	0.320439	1.000000	
-0.954070	0.271904	0.125775	0.000000	0.053117	0.566707	-0.822205	0.000000	-0.294838	-0.777760	-0.555121	0.000000	0.171934	1.168665	0.320751	1.000000	
